feature,importance
delta_from_minimum_recentcore_linear_due3,0.004185659256115827
minimum1_overdue_gap_mean,0.004168754635124034
minimum2_overdue_gap_mean,0.004156336059956969
minimum1_recentcore_gap_mean,0.004032509377957283
delta_from_minimum_due_gap_recent,0.004008752159055858
minimum1_recentcore_phase_due7,0.003952708434980037
maximum_recentcore_phase_due30,0.003944929195304917
minimum1_recentcore_span,0.003916234506403877
minimum3_last_due30,0.003903833718743573
maximum_recentcore_last_due14,0.0037959573767662176
minimum1_core_active_n_2.0,0.003764860421501299
minimum3_recentcore_overdue_gap_recent,0.0037638124125411766
minimum2_core_gap_error60,0.003708174840278783
delta_from_minimum_gap_mean,0.0036927034927992787
delta_from_minimum_recentcore_n180,0.0036259242626998484
minimum3_mcc_5734,0.003623922789534322
minimum3_recentcore_age,0.003552199576438026
rank_core_age1,0.003384217830136559
minimum3_core_last_due90,0.0033832453962564625
minimum2_core_active_due_1.2,0.003382991840692336
minimum2_recentcore_gap1,0.003371765447199708
own_core_age,0.0033619506929298787
minimum2_recentcore_cadence_last_due,0.0033342016712414936
minimum3_core_amount_last_delta,0.0032907526589651846
competitor1_refund_n,0.003232582979856397
minimum1_core_span,0.003193955362416687
minimum2_n,0.0031578728103553158
minimum1_core_cadence,0.00308988956742671
minimum3_recentcore_amount_mad,0.003074228714227328
minimum2_recentcore_age3,0.003071094513367958
maximum_core_last_due14,0.002892716382645722
maximum_core_gap4,0.002869481901985895
minimum2_mcc_4814,0.0028634296747268697
rank_core_n45,0.002841955441338601
maximum_core_linear_due8,0.002833428826502187
minimum1_n15,0.0026931290064194395
minimum2_cadence_missing,0.0026337414508579714
delta_from_minimum_core_gap_error60,0.0025833996332935653
minimum2_core_amount_cv,0.002547473573921316
minimum2_phase_due60,0.002526056672164844
own_recentcore_gap_error365,0.0025178569229925276
rank_overdue_gap_recent,0.002515926419232678
minimum1_core_amount_range,0.0023993407414870404
minimum3_gap_error7,0.0023291963207326383
rank_refund_age,0.002299583336279459
minimum3_recentcore_phase_due14,0.0022746417165212074
rank_core_age5,0.0022498467220077706
minimum2_core_active_due_2.0,0.0022273110779307192
minimum1_core_phase_due30,0.0021992203264163683
minimum3_core_linear_error3,0.002198489486046167
minimum2_gap_recent,0.002177183360285975
minimum3_gap4,0.002094849918113845
minimum2_core_amount_slope,0.0020519623057045425
minimum3_recentcore_gap_error14,0.0020378132617521723
rank_core_n120,0.001973491334705916
minimum3_recentcore_gap_error365,0.001970751590107157
rank_recentcore_gap4,0.001915756980546661
minimum3_gap_min,0.0018106983260736493
minimum2_recentcore_last_due14,0.0017783797104240493
minimum3_cadence_due,0.0016940412876392708
minimum2_last_due30,0.0016206415123447271
minimum1_cadence_missing,0.0014294539054486993
rank_recentcore_amount_slope,0.0013471918805863712
minimum1_core_cadence_missing,0.0012845195152769817
minimum2_core_n60,0.0011424154494784073
rank_recentcore_phase_due60,0.0010849235336371202
rank_recentcore_phase_due90,0.0010521126741042217
rank_recentcore_cadence_missing,0.0008239041983584269
minimum3_core_gap_last,0.0007827761614103317
rank_recentcore_amount_cv,0.0007482194071162921
own_gap_max,0.0006500939536204014
delta_from_minimum_recentcore_cadence,0.0005957060834667728
minimum3_recentcore_linear_period8,0.0005589710454340767
rank_recentcore_gap_error365,0.000411268729667729
minimum1_cadence_missing_fraction,0.00037340236246668145
rank_recentcore_phase_due7,0.0003505597929739734
rank_recentcore_gap_error90,0.0003274170573010878
own_core_n90,0.0002970662532735298
rank_active_due_2.0,0.00028830151695595713
delta_from_minimum_core_n90,0.0002733414744230156
minimum3_core_cadence_missing,0.0002116165520631357
rank_recentcore_gap_error60,9.118673445685951e-05
minimum1_n45,8.856554808464383e-08
minimum3_recentcore_n60,0.0
minimum3_recentcore_n45,0.0
minimum3_recentcore_n90,0.0
minimum3_recentcore_cadence_last_due,0.0
minimum3_recentcore_gap_std,0.0
minimum3_recentcore_gap_recent,0.0
minimum3_recentcore_overdue_gap_mean,0.0
minimum3_recentcore_cadence_missing,0.0
rank_phase_strength30,0.0
rank_gap_error365,0.0
rank_core_span,0.0
minimum3_recentcore_gap_max,0.0
maximum_core_cadence_due,0.0
minimum3_recentcore_n120,0.0
rank_core_phase_strength60,0.0
minimum3_recentcore_n180,0.0
rank_overdue_gap_med,0.0
maximum_core_cadence,0.0
minimum3_recentcore_gap_last,0.0
rank_core_regular_amount,0.0
maximum_core_amount_mean,0.0
rank_gap_error14,0.0
minimum3_recentcore_n270,0.0
minimum3_recentcore_n30,0.0
minimum3_recentcore_cadence_age_ratio,0.0
maximum_core_age,0.0
minimum3_recentcore_gap_med,0.0
minimum3_recentcore_cadence_due,0.0
rank_gap2,0.0
maximum_core_amount_last,0.0
minimum3_recentcore_gap_min,0.0
rank_gap1,0.0
minimum3_recentcore_linear_error8,0.0
minimum3_recentcore_linear_period5,0.0
minimum3_recentcore_linear_due8,0.0
minimum3_recentcore_phase_strength90,0.0
minimum3_recentcore_span,0.0
rank_last_due90,0.0
minimum3_refund_age,0.0
minimum3_refund_n,0.0
minimum3_recentcore_cadence_slope,0.0
rank_linear_due5,0.0
rank_linear_due8,0.0
rank_linear_error3,0.0
rank_n45,0.0
maximum_age4,0.0
minimum3_refund_n60,0.0
rank_linear_error5,0.0
minimum3_recentcore_gap_error60,0.0
minimum3_recentcore_linear_period3,0.0
minimum3_regular_amount,0.0
rank_linear_error8,0.0
minimum3_recentcore_due_gap_mean,0.0
maximum_age1,0.0
maximum_age,0.0
minimum3_recentcore_linear_due3,0.0
rank_n90,0.0
rank_linear_period5,0.0
minimum3_text_confidence,0.0
rank_phase_strength14,0.0
minimum3_recentcore_last_due7,0.0
rank_linear_period8,0.0
rank_mcc_4814,0.0
minimum3_recentcore_phase_strength60,0.0
rank_last_due7,0.0
rank_last_due60,0.0
rank_last_due365,0.0
minimum3_recentcore_overdue_gap_med,0.0
rank_gap_error60,0.0
rank_gap_error90,0.0
rank_overdue_gap_mean,0.0
rank_gap_last,0.0
rank_gap_max,0.0
rank_core_phase_strength365,0.0
maximum_core_active_due_1.2,0.0
minimum3_recentcore_last_due60,0.0
rank_gap_mean,0.0
rank_n120,0.0
rank_gap_med,0.0
maximum_cadence_missing,0.0
maximum_cadence_last_due,0.0
minimum3_recentcore_last_due30,0.0
rank_gap_min,0.0
minimum3_recentcore_cadence_missing_fraction,0.0
minimum3_recentcore_phase_strength30,0.0
rank_phase_due365,0.0
rank_gap_recent,0.0
rank_gap_std,0.0
minimum3_recentcore_phase_strength365,0.0
maximum_cadence,0.0
maximum_amount_slope,0.0
rank_last_due14,0.0
minimum3_recentcore_gap2,0.0
rank_last_due30,0.0
minimum3_recentcore_regular_amount,0.0
rank_core_first_age,0.0
maximum_core_cadence_last_due,0.0
maximum_recentcore_gap_error60,0.0
maximum_recentcore_gap_error90,0.0
own_core_n15,0.0
maximum_recentcore_gap_mean,0.0
maximum_recentcore_gap_med,0.0
own_core_n30,0.0
maximum_recentcore_gap_recent,0.0
maximum_recentcore_last_due365,0.0
maximum_recentcore_last_due60,0.0
maximum_recentcore_last_due7,0.0
maximum_recentcore_linear_due5,0.0
own_recentcore_overdue_gap_med,0.0
maximum_recentcore_linear_period5,0.0
maximum_recentcore_n,0.0
maximum_recentcore_n120,0.0
maximum_recentcore_n15,0.0
maximum_recentcore_n180,0.0
maximum_recentcore_n270,0.0
maximum_recentcore_n45,0.0
maximum_recentcore_n60,0.0
maximum_recentcore_n90,0.0
own_recentcore_n30,0.0
maximum_recentcore_gap_error7,0.0
maximum_recentcore_gap_error365,0.0
own_recentcore_linear_period5,0.0
own_recentcore_regular_amount,0.0
rank_amount_last,0.0
maximum_recentcore_amount_delta,0.0
rank_amount_cv,0.0
own_age3,0.0
rank_age3,0.0
maximum_recentcore_amount_med,0.0
rank_age1,0.0
rank_active_n_2.0,0.0
maximum_recentcore_cadence,0.0
rank_active_n_1.5,0.0
rank_active_n_1.2,0.0
maximum_recentcore_cadence_last_due,0.0
maximum_recentcore_cadence_missing,0.0
maximum_recentcore_cadence_missing_fraction,0.0
rank_active_due_1.2,0.0
maximum_recentcore_due_gap_mean,0.0
maximum_recentcore_due_gap_recent,0.0
own_core_linear_due3,0.0
own_core_linear_due5,0.0
maximum_recentcore_gap2,0.0
maximum_recentcore_gap3,0.0
own_recentcore_n15,0.0
own_recentcore_linear_error8,0.0
maximum_recentcore_age1,0.0
competitor2_n,0.0
competitor2_gap_med,0.0
own_phase_due14,0.0
competitor2_core_amount_cv,0.0
competitor2_core_cadence_due,0.0
own_overdue_gap_med,0.0
competitor2_cadence_error,0.0
own_n90,0.0
competitor2_refund_n,0.0
competitor3_n,0.0
competitor3_age,0.0
competitor3_gap_med,0.0
competitor3_core_n,0.0
competitor3_core_age,0.0
own_n15,0.0
competitor3_core_cadence_error,0.0
own_linear_period8,0.0
competitor3_core_active_due_1.5,0.0
competitor3_refund_n,0.0
family_gym,0.0
own_linear_error5,0.0
family_music,0.0
own_phase_due30,0.0
competitor1_cadence_error,0.0
own_core_phase_due30,0.0
competitor1_cadence_due,0.0
own_recentcore_gap_min,0.0
own_recentcore_gap_mean,0.0
own_recentcore_gap_error30,0.0
own_recentcore_due_gap_med,0.0
own_recentcore_cadence_slope,0.0
maximum_vague_fraction,0.0
competitor0_n,0.0
own_age,0.0
competitor0_gap_med,0.0
own_recentcore_cadence_last_due,0.0
competitor0_core_cadence_due,0.0
competitor0_core_cadence_error,0.0
own_recentcore_cadence,0.0
own_core_regular_amount,0.0
competitor1_n,0.0
own_due_gap_mean,0.0
competitor1_amount_cv,0.0
own_recentcore_active_due_2.0,0.0
own_phase_strength14,0.0
competitor1_core_cadence_due,0.0
competitor1_core_cadence_error,0.0
rank_amount_last_delta,0.0
rank_amount_med,0.0
maximum_core_cadence_missing,0.0
rank_core_linear_period8,0.0
maximum_core_linear_period5,0.0
rank_core_linear_period3,0.0
rank_core_linear_error8,0.0
maximum_core_n15,0.0
maximum_core_n180,0.0
rank_core_linear_error5,0.0
maximum_core_n30,0.0
maximum_core_n45,0.0
maximum_core_n90,0.0
maximum_core_overdue_gap_mean,0.0
maximum_core_overdue_gap_med,0.0
rank_core_linear_error3,0.0
rank_core_linear_due8,0.0
rank_core_linear_due5,0.0
rank_core_last_due7,0.0
rank_core_last_due60,0.0
rank_core_last_due365,0.0
rank_core_last_due14,0.0
maximum_core_regular_amount,0.0
rank_core_gap_recent,0.0
maximum_due_gap_mean,0.0
rank_core_linear_period5,0.0
maximum_core_linear_due5,0.0
maximum_due_gap_recent,0.0
maximum_core_linear_due3,0.0
maximum_core_cadence_slope,0.0
rank_core_phase_strength14,0.0
maximum_core_due_gap_med,0.0
maximum_core_due_gap_recent,0.0
maximum_core_fraction,0.0
rank_core_phase_due7,0.0
maximum_core_gap3,0.0
maximum_core_gap_error30,0.0
maximum_core_gap_error365,0.0
maximum_core_gap_error60,0.0
rank_core_phase_due30,0.0
maximum_core_gap_error90,0.0
rank_core_phase_due14,0.0
maximum_core_gap_mean,0.0
rank_core_n90,0.0
rank_core_n180,0.0
maximum_core_last_due30,0.0
maximum_core_last_due365,0.0
maximum_core_last_due60,0.0
maximum_core_last_due7,0.0
rank_core_n15,0.0
maximum_due_gap_med,0.0
rank_core_gap_min,0.0
maximum_recentcore_active_n_2.0,0.0
rank_core_amount_cv,0.0
maximum_n,0.0
maximum_n120,0.0
maximum_n15,0.0
maximum_n180,0.0
maximum_n270,0.0
maximum_n45,0.0
maximum_n60,0.0
maximum_n90,0.0
rank_core_age4,0.0
rank_core_age2,0.0
rank_core_active_n_2.0,0.0
rank_core_active_n_1.5,0.0
rank_core_active_due_2.0,0.0
rank_core_active_due_1.5,0.0
rank_cadence_slope,0.0
rank_cadence_missing_fraction,0.0
maximum_phase_strength30,0.0
maximum_phase_strength7,0.0
rank_cadence_age_ratio,0.0
rank_cadence,0.0
rank_amount_range,0.0
maximum_mcc_7997,0.0
rank_core_amount_last,0.0
rank_core_gap_med,0.0
maximum_linear_period8,0.0
rank_core_gap_mean,0.0
rank_core_gap_max,0.0
rank_core_gap_last,0.0
rank_core_gap_error90,0.0
rank_core_gap_error7,0.0
rank_core_gap_error60,0.0
rank_core_gap_error30,0.0
rank_core_gap_error14,0.0
rank_core_gap4,0.0
rank_core_fraction,0.0
minimum3_recentcore_cadence,0.0
rank_core_due_gap_mean,0.0
maximum_last_due30,0.0
rank_core_cadence_error,0.0
maximum_last_due60,0.0
maximum_last_due90,0.0
maximum_linear_due3,0.0
rank_core_cadence_age_ratio,0.0
rank_core_cadence,0.0
rank_core_amount_mean,0.0
rank_core_amount_last_delta,0.0
minimum3_recentcore_cadence_active_due,0.0
minimum1_core_phase_strength30,0.0
minimum3_recentcore_amount_slope,0.0
minimum2_core_cadence,0.0
minimum2_core_cadence_age_ratio,0.0
minimum2_core_cadence_due,0.0
minimum2_core_cadence_last_due,0.0
minimum2_core_cadence_missing,0.0
minimum2_core_cadence_missing_fraction,0.0
minimum2_core_cadence_slope,0.0
minimum2_core_due_gap_recent,0.0
delta_from_minimum_recentcore_due_gap_recent,0.0
minimum2_core_fraction,0.0
minimum2_core_gap1,0.0
minimum2_core_gap2,0.0
own_core_cadence_age_ratio,0.0
minimum2_core_gap_error30,0.0
delta_from_minimum_recentcore_cadence_last_due,0.0
delta_from_minimum_recentcore_cadence_error,0.0
delta_from_minimum_recentcore_cadence_due,0.0
minimum2_core_gap_last,0.0
minimum2_core_gap_mean,0.0
minimum2_core_gap_med,0.0
minimum2_core_gap_min,0.0
minimum2_core_gap_recent,0.0
minimum2_core_gap_std,0.0
minimum2_core_last_due14,0.0
minimum2_core_cadence_active_due,0.0
minimum2_core_amount_range,0.0
minimum2_active_due_1.5,0.0
minimum2_core_amount_med,0.0
minimum2_active_n_1.5,0.0
minimum2_active_n_2.0,0.0
delta_from_minimum_refund_age,0.0
minimum2_age5,0.0
delta_from_minimum_recentcore_phase_due14,0.0
minimum2_amount_last_delta,0.0
delta_from_minimum_recentcore_n45,0.0
delta_from_minimum_recentcore_n30,0.0
minimum2_amount_slope,0.0
minimum2_cadence,0.0
minimum2_cadence_active_due,0.0
delta_from_minimum_recentcore_linear_period5,0.0
delta_from_minimum_recentcore_linear_due5,0.0
minimum2_cadence_missing_fraction,0.0
minimum2_core_active_due_1.5,0.0
minimum2_core_active_n_1.5,0.0
delta_from_minimum_recentcore_gap_med,0.0
minimum2_core_age2,0.0
minimum2_core_age4,0.0
minimum2_core_amount_delta,0.0
minimum2_core_amount_last,0.0
own_core_cadence,0.0
minimum2_core_amount_mean,0.0
own_core_cadence_due,0.0
minimum2_core_last_due60,0.0
minimum2_core_last_due7,0.0
minimum2_core_last_due90,0.0
minimum2_gap_last,0.0
minimum2_gap_mean,0.0
minimum2_gap_med,0.0
minimum2_gap_min,0.0
delta_from_minimum_linear_due5,0.0
minimum2_last_due14,0.0
minimum2_last_due365,0.0
minimum2_last_due7,0.0
delta_from_minimum_last_due7,0.0
delta_from_minimum_last_due365,0.0
minimum2_linear_due8,0.0
delta_from_minimum_last_due30,0.0
delta_from_minimum_gap_recent,0.0
delta_from_minimum_gap_last,0.0
minimum2_linear_period8,0.0
delta_from_minimum_gap_error90,0.0
minimum2_mcc_5734,0.0
minimum2_mcc_6300,0.0
minimum2_mcc_7997,0.0
minimum2_n120,0.0
minimum2_n15,0.0
minimum2_n180,0.0
minimum2_n270,0.0
minimum2_gap_error7,0.0
minimum2_gap_error365,0.0
minimum2_gap_error14,0.0
minimum2_core_overdue_gap_mean,0.0
minimum2_core_linear_due5,0.0
minimum2_core_linear_due8,0.0
delta_from_minimum_recentcore_amount_med,0.0
minimum2_core_linear_error8,0.0
minimum2_core_linear_period5,0.0
minimum2_core_n15,0.0
minimum2_core_n180,0.0
minimum2_core_n270,0.0
minimum2_core_n30,0.0
minimum2_core_n90,0.0
minimum2_core_overdue_gap_med,0.0
delta_from_minimum_mcc_5732,0.0
own_core_cadence_last_due,0.0
delta_from_minimum_recentcore_active_due_2.0,0.0
own_core_cadence_slope,0.0
delta_from_minimum_phase_strength7,0.0
minimum2_core_regular_amount,0.0
delta_from_minimum_n30,0.0
delta_from_minimum_n180,0.0
delta_from_minimum_n15,0.0
delta_from_minimum_n120,0.0
delta_from_minimum_mcc_5734,0.0
minimum2_active_n_1.2,0.0
minimum2_active_due_1.2,0.0
minimum2_n45,0.0
minimum1_core_last_due365,0.0
minimum1_core_last_due14,0.0
minimum1_linear_error5,0.0
minimum1_core_gap_recent,0.0
minimum1_mcc_4814,0.0
minimum1_mcc_5732,0.0
minimum1_mcc_5734,0.0
minimum1_mcc_6300,0.0
minimum1_mcc_7997,0.0
minimum1_n,0.0
minimum1_n120,0.0
minimum1_n180,0.0
minimum1_core_gap_med,0.0
minimum1_n30,0.0
minimum1_n60,0.0
minimum1_core_gap_max,0.0
minimum1_core_gap_error90,0.0
minimum1_core_gap_error30,0.0
minimum1_core_gap4,0.0
minimum1_core_gap1,0.0
minimum1_core_fraction,0.0
minimum1_core_due_gap_mean,0.0
minimum1_recentcore_active_due_1.2,0.0
minimum1_recentcore_active_due_2.0,0.0
minimum1_core_last_due30,0.0
minimum1_last_due90,0.0
own_core_age1,0.0
minimum1_last_due7,0.0
minimum1_core_phase_due90,0.0
minimum1_core_phase_due14,0.0
minimum1_core_overdue_gap_recent,0.0
minimum1_core_overdue_gap_med,0.0
minimum1_core_overdue_gap_mean,0.0
minimum1_core_n90,0.0
minimum1_core_n60,0.0
minimum1_core_n45,0.0
minimum1_core_n30,0.0
minimum1_core_n270,0.0
minimum1_core_n180,0.0
minimum1_gap_error365,0.0
minimum1_core_n15,0.0
minimum1_core_n,0.0
minimum1_core_linear_period5,0.0
minimum1_gap_max,0.0
minimum1_core_linear_error3,0.0
minimum1_core_linear_due8,0.0
minimum1_core_last_due90,0.0
minimum1_generic_fraction,0.0
minimum1_last_due30,0.0
minimum1_core_last_due60,0.0
minimum1_last_due60,0.0
minimum1_recentcore_active_n_1.5,0.0
minimum1_recentcore_active_n_2.0,0.0
minimum1_core_cadence_slope,0.0
minimum1_core_cadence_missing_fraction,0.0
minimum1_recentcore_linear_error5,0.0
minimum1_amount_range,0.0
minimum1_recentcore_linear_period8,0.0
minimum1_recentcore_n120,0.0
minimum1_recentcore_n15,0.0
minimum1_recentcore_n180,0.0
minimum1_recentcore_n270,0.0
minimum1_recentcore_n30,0.0
minimum1_recentcore_n90,0.0
minimum1_recentcore_overdue_gap_mean,0.0
minimum1_recentcore_phase_due14,0.0
minimum1_amount_last,0.0
minimum1_amount_delta,0.0
minimum1_age1,0.0
minimum1_recentcore_phase_strength14,0.0
minimum1_recentcore_phase_strength30,0.0
minimum1_age,0.0
minimum1_active_due_1.5,0.0
own_cadence_slope,0.0
minimum1_refund_n,0.0
minimum1_refund_n60,0.0
global_family_n,0.0
global_active_family_n,0.0
minimum1_recentcore_linear_due3,0.0
minimum1_recentcore_last_due60,0.0
minimum1_core_active_due_1.5,0.0
minimum1_recentcore_cadence_slope,0.0
minimum1_recentcore_age5,0.0
minimum1_recentcore_amount_last_delta,0.0
minimum1_recentcore_amount_mad,0.0
minimum1_recentcore_amount_mean,0.0
minimum1_core_cadence_last_due,0.0
minimum1_recentcore_cadence,0.0
minimum1_recentcore_cadence_active_due,0.0
minimum1_core_cadence_active_due,0.0
minimum1_recentcore_cadence_missing,0.0
minimum1_recentcore_cadence_missing_fraction,0.0
minimum1_core_amount_mean,0.0
minimum1_core_active_due_2.0,0.0
own_core_active_due_1.5,0.0
minimum1_recentcore_gap2,0.0
minimum1_core_amount_last,0.0
minimum1_recentcore_gap4,0.0
minimum1_core_amount_cv,0.0
minimum1_recentcore_gap_error30,0.0
minimum1_core_age5,0.0
minimum1_recentcore_gap_max,0.0
minimum1_core_age,0.0
own_gap_recent,0.0
minimum2_n30,0.0
minimum2_n90,0.0
minimum3_recentcore_amount_med,0.0
minimum3_core_last_due60,0.0
rank_recentcore_gap_min,0.0
minimum3_core_linear_due8,0.0
rank_recentcore_gap_med,0.0
rank_recentcore_gap_mean,0.0
rank_recentcore_gap_max,0.0
minimum3_core_linear_period5,0.0
minimum3_core_n120,0.0
minimum3_core_n15,0.0
minimum3_core_n180,0.0
rank_recentcore_gap_last,0.0
minimum3_core_n30,0.0
minimum3_core_n45,0.0
minimum3_core_n60,0.0
minimum3_core_n90,0.0
rank_recentcore_gap_error7,0.0
minimum3_core_overdue_gap_recent,0.0
rank_recentcore_gap_error30,0.0
rank_recentcore_gap_error14,0.0
minimum3_core_phase_due7,0.0
minimum3_core_phase_strength30,0.0
own_core_gap_last,0.0
minimum3_core_phase_strength90,0.0
minimum3_core_regular_amount,0.0
minimum3_core_last_due7,0.0
minimum3_core_last_due365,0.0
minimum3_core_cadence,0.0
minimum3_core_last_due14,0.0
rank_recentcore_n,0.0
minimum3_core_cadence_due,0.0
minimum3_core_cadence_error,0.0
rank_recentcore_linear_period5,0.0
minimum3_core_cadence_missing_fraction,0.0
minimum3_core_cadence_slope,0.0
minimum3_core_due_gap_mean,0.0
minimum3_core_due_gap_med,0.0
minimum3_core_due_gap_recent,0.0
rank_recentcore_linear_period3,0.0
minimum3_core_fraction,0.0
minimum3_core_gap1,0.0
rank_recentcore_linear_error8,0.0
minimum3_core_gap4,0.0
rank_recentcore_linear_error5,0.0
minimum3_core_gap_error30,0.0
minimum3_core_gap_error365,0.0
minimum3_core_gap_error60,0.0
minimum3_core_gap_mean,0.0
minimum3_core_gap_med,0.0
rank_recentcore_linear_error3,0.0
minimum3_core_gap_recent,0.0
rank_recentcore_gap_std,0.0
minimum3_core_span,0.0
minimum3_due_gap_med,0.0
own_core_gap_max,0.0
rank_recentcore_cadence_slope,0.0
minimum3_n90,0.0
minimum3_overdue_gap_mean,0.0
minimum3_overdue_gap_recent,0.0
minimum3_phase_due30,0.0
rank_recentcore_age3,0.0
rank_recentcore_age2,0.0
minimum3_phase_strength14,0.0
rank_recentcore_active_n_2.0,0.0
rank_recentcore_active_n_1.5,0.0
minimum3_phase_strength7,0.0
minimum3_recentcore_active_due_1.2,0.0
minimum3_recentcore_active_due_1.5,0.0
minimum3_recentcore_active_due_2.0,0.0
minimum3_recentcore_active_n_1.2,0.0
rank_recentcore_active_n_1.2,0.0
minimum3_recentcore_active_n_2.0,0.0
minimum3_recentcore_age1,0.0
minimum3_recentcore_age2,0.0
minimum3_recentcore_age5,0.0
minimum3_recentcore_amount_cv,0.0
rank_phase_strength7,0.0
rank_phase_strength60,0.0
rank_phase_strength365,0.0
minimum3_n60,0.0
minimum3_n45,0.0
minimum3_n270,0.0
minimum3_last_due7,0.0
rank_recentcore_cadence_missing_fraction,0.0
rank_recentcore_cadence_error,0.0
minimum3_gap_error60,0.0
minimum3_gap_last,0.0
rank_recentcore_cadence,0.0
rank_recentcore_amount_range,0.0
minimum3_gap_recent,0.0
rank_recentcore_amount_med,0.0
rank_recentcore_amount_mad,0.0
minimum3_last_due14,0.0
rank_recentcore_amount_last_delta,0.0
minimum3_n15,0.0
minimum3_linear_due3,0.0
rank_recentcore_amount_last,0.0
minimum3_linear_error3,0.0
minimum3_linear_error5,0.0
minimum3_linear_period3,0.0
minimum3_linear_period5,0.0
minimum3_linear_period8,0.0
minimum3_mcc_4814,0.0
minimum3_n,0.0
minimum3_n120,0.0
minimum3_core_cadence_active_due,0.0
minimum3_core_amount_slope,0.0
minimum2_overdue_gap_med,0.0
minimum2_recentcore_due_gap_med,0.0
delta_from_minimum_core_gap_mean,0.0
minimum2_recentcore_gap_error14,0.0
minimum2_recentcore_gap_error30,0.0
minimum2_recentcore_gap_error365,0.0
delta_from_minimum_core_gap_last,0.0
minimum2_recentcore_gap_error7,0.0
minimum2_recentcore_gap_last,0.0
minimum2_recentcore_gap_med,0.0
minimum2_recentcore_gap_min,0.0
minimum2_recentcore_gap_recent,0.0
delta_from_minimum_core_gap_error30,0.0
minimum2_recentcore_last_due60,0.0
minimum2_recentcore_linear_due5,0.0
minimum2_recentcore_linear_due8,0.0
delta_from_minimum_core_due_gap_mean,0.0
delta_from_minimum_core_cadence_slope,0.0
delta_from_minimum_core_cadence_last_due,0.0
delta_from_minimum_core_cadence_error,0.0
minimum2_recentcore_linear_period8,0.0
minimum2_recentcore_n,0.0
minimum2_recentcore_n120,0.0
minimum2_recentcore_n180,0.0
minimum2_recentcore_n270,0.0
minimum2_recentcore_due_gap_recent,0.0
minimum2_recentcore_due_gap_mean,0.0
rank_recentcore_n120,0.0
minimum2_recentcore_cadence_slope,0.0
delta_from_minimum_gap_error365,0.0
delta_from_minimum_due_gap_med,0.0
delta_from_minimum_core_n45,0.0
minimum2_phase_strength7,0.0
delta_from_minimum_core_n30,0.0
minimum2_recentcore_active_due_1.2,0.0
minimum2_recentcore_active_due_1.5,0.0
minimum2_recentcore_active_n_1.2,0.0
delta_from_minimum_core_n15,0.0
delta_from_minimum_core_linear_period8,0.0
minimum2_recentcore_age1,0.0
minimum2_recentcore_age2,0.0
minimum2_recentcore_age4,0.0
minimum2_recentcore_amount_cv,0.0
minimum2_recentcore_amount_delta,0.0
delta_from_minimum_core_linear_period3,0.0
minimum2_recentcore_amount_mad,0.0
minimum2_recentcore_amount_range,0.0
minimum2_recentcore_amount_slope,0.0
minimum2_recentcore_cadence,0.0
delta_from_minimum_core_last_due90,0.0
minimum2_recentcore_cadence_missing,0.0
delta_from_minimum_core_gap_min,0.0
minimum2_recentcore_n30,0.0
delta_from_minimum_core_cadence,0.0
minimum2_recentcore_n90,0.0
minimum2_recentcore_overdue_gap_med,0.0
minimum3_amount_delta,0.0
minimum3_amount_last_delta,0.0
minimum3_amount_mean,0.0
minimum3_amount_slope,0.0
minimum3_cadence,0.0
minimum3_cadence_active_due,0.0
minimum3_cadence_age_ratio,0.0
minimum3_cadence_missing,0.0
minimum3_cadence_missing_fraction,0.0
minimum3_cadence_slope,0.0
minimum3_core_active_due_1.2,0.0
minimum3_core_active_due_1.5,0.0
rank_recentcore_overdue_gap_recent,0.0
minimum3_core_active_n_1.2,0.0
rank_recentcore_n90,0.0
minimum3_core_active_n_2.0,0.0
minimum3_core_age1,0.0
minimum3_core_age5,0.0
rank_recentcore_n30,0.0
rank_recentcore_n270,0.0
rank_recentcore_n180,0.0
minimum3_core_amount_mean,0.0
minimum3_core_amount_med,0.0
rank_recentcore_phase_strength14,0.0
rank_recentcore_phase_strength30,0.0
rank_recentcore_phase_strength60,0.0
minimum2_refund_n,0.0
delta_from_minimum_core_age4,0.0
delta_from_minimum_core_age1,0.0
delta_from_minimum_cadence_age_ratio,0.0
delta_from_minimum_cadence,0.0
delta_from_minimum_age2,0.0
minimum2_recentcore_phase_strength7,0.0
minimum2_recentcore_phase_strength90,0.0
minimum2_recentcore_regular_amount,0.0
delta_from_minimum_active_due_1.5,0.0
rank_vague_fraction,0.0
minimum2_refund_n60,0.0
minimum3_age1,0.0
rank_specific_fraction,0.0
own_cadence_age_ratio,0.0
rank_span,0.0
rank_recentcore_span,0.0
minimum3_active_due_1.5,0.0
minimum3_active_due_2.0,0.0
minimum3_active_n_1.2,0.0
minimum3_active_n_1.5,0.0
rank_recentcore_regular_amount,0.0
minimum3_age,0.0
minimum1_recentcore_last_due14,0.0
